Position,Count,Samples
439,0,ribo_H7_PBMC
440,0,ribo_H7_PBMC
441,0,ribo_H7_PBMC
442,0,ribo_H7_PBMC
443,0,ribo_H7_PBMC
444,0,ribo_H7_PBMC
445,0,ribo_H7_PBMC
446,0,ribo_H7_PBMC
447,0,ribo_H7_PBMC
448,0,ribo_H7_PBMC
449,0,ribo_H7_PBMC
450,0,ribo_H7_PBMC
451,0,ribo_H7_PBMC
452,0,ribo_H7_PBMC
453,0,ribo_H7_PBMC
454,0,ribo_H7_PBMC
455,0,ribo_H7_PBMC
456,0,ribo_H7_PBMC
457,0,ribo_H7_PBMC
458,0,ribo_H7_PBMC
459,0,ribo_H7_PBMC
460,0,ribo_H7_PBMC
461,0,ribo_H7_PBMC
462,0,ribo_H7_PBMC
463,0,ribo_H7_PBMC
464,0,ribo_H7_PBMC
465,0,ribo_H7_PBMC
466,0,ribo_H7_PBMC
467,0,ribo_H7_PBMC
468,0,ribo_H7_PBMC
469,0,ribo_H7_PBMC
470,0,ribo_H7_PBMC
471,0,ribo_H7_PBMC
472,0,ribo_H7_PBMC
473,0,ribo_H7_PBMC
474,0,ribo_H7_PBMC
475,0,ribo_H7_PBMC
476,0,ribo_H7_PBMC
477,0,ribo_H7_PBMC
478,0,ribo_H7_PBMC
479,0,ribo_H7_PBMC
480,0,ribo_H7_PBMC
481,0,ribo_H7_PBMC
482,0,ribo_H7_PBMC
483,0,ribo_H7_PBMC
484,0,ribo_H7_PBMC
485,0,ribo_H7_PBMC
486,0,ribo_H7_PBMC
487,0,ribo_H7_PBMC
488,0,ribo_H7_PBMC
489,0,ribo_H7_PBMC
490,0,ribo_H7_PBMC
491,0,ribo_H7_PBMC
492,0,ribo_H7_PBMC
493,0,ribo_H7_PBMC
494,0,ribo_H7_PBMC
495,0,ribo_H7_PBMC
496,0,ribo_H7_PBMC
497,0,ribo_H7_PBMC
498,0,ribo_H7_PBMC
499,0,ribo_H7_PBMC
500,0,ribo_H7_PBMC
501,0,ribo_H7_PBMC
502,0,ribo_H7_PBMC
503,0,ribo_H7_PBMC
504,0,ribo_H7_PBMC
505,0,ribo_H7_PBMC
506,0,ribo_H7_PBMC
507,0,ribo_H7_PBMC
508,0,ribo_H7_PBMC
509,0,ribo_H7_PBMC
510,0,ribo_H7_PBMC
511,0,ribo_H7_PBMC
512,0,ribo_H7_PBMC
513,0,ribo_H7_PBMC
514,0,ribo_H7_PBMC
515,0,ribo_H7_PBMC
516,0,ribo_H7_PBMC
517,0,ribo_H7_PBMC
518,0,ribo_H7_PBMC
519,0,ribo_H7_PBMC
520,0,ribo_H7_PBMC
521,0,ribo_H7_PBMC
522,0,ribo_H7_PBMC
523,0,ribo_H7_PBMC
524,0,ribo_H7_PBMC
525,0,ribo_H7_PBMC
526,0,ribo_H7_PBMC
527,0,ribo_H7_PBMC
528,0,ribo_H7_PBMC
529,0,ribo_H7_PBMC
530,0,ribo_H7_PBMC
531,0,ribo_H7_PBMC
532,0,ribo_H7_PBMC
533,0,ribo_H7_PBMC
534,0,ribo_H7_PBMC
535,0,ribo_H7_PBMC
536,0,ribo_H7_PBMC
537,0,ribo_H7_PBMC
538,0,ribo_H7_PBMC
539,0,ribo_H7_PBMC
540,0,ribo_H7_PBMC
541,0,ribo_H7_PBMC
542,0,ribo_H7_PBMC
543,0,ribo_H7_PBMC
544,0,ribo_H7_PBMC
545,0,ribo_H7_PBMC
546,0,ribo_H7_PBMC
547,0,ribo_H7_PBMC
548,0,ribo_H7_PBMC
549,0,ribo_H7_PBMC
550,0,ribo_H7_PBMC
551,0,ribo_H7_PBMC
552,0,ribo_H7_PBMC
553,0,ribo_H7_PBMC
554,0,ribo_H7_PBMC
555,0,ribo_H7_PBMC
556,0,ribo_H7_PBMC
557,0,ribo_H7_PBMC
558,0,ribo_H7_PBMC
559,0,ribo_H7_PBMC
560,0,ribo_H7_PBMC
561,0,ribo_H7_PBMC
562,0,ribo_H7_PBMC
563,0,ribo_H7_PBMC
564,0,ribo_H7_PBMC
565,0,ribo_H7_PBMC
566,0,ribo_H7_PBMC
567,0,ribo_H7_PBMC
568,0,ribo_H7_PBMC
569,0,ribo_H7_PBMC
570,0,ribo_H7_PBMC
571,0,ribo_H7_PBMC
572,0,ribo_H7_PBMC
573,0,ribo_H7_PBMC
574,0,ribo_H7_PBMC
575,0,ribo_H7_PBMC
576,0,ribo_H7_PBMC
577,0,ribo_H7_PBMC
578,0,ribo_H7_PBMC
579,0,ribo_H7_PBMC
580,0,ribo_H7_PBMC
581,0,ribo_H7_PBMC
582,0,ribo_H7_PBMC
583,0,ribo_H7_PBMC
584,0,ribo_H7_PBMC
585,0,ribo_H7_PBMC
586,0,ribo_H7_PBMC
587,0,ribo_H7_PBMC
588,0,ribo_H7_PBMC
589,0,ribo_H7_PBMC
590,0,ribo_H7_PBMC
591,0,ribo_H7_PBMC
592,0,ribo_H7_PBMC
593,0,ribo_H7_PBMC
594,0,ribo_H7_PBMC
595,0,ribo_H7_PBMC
596,0,ribo_H7_PBMC
597,0,ribo_H7_PBMC
598,0,ribo_H7_PBMC
599,0,ribo_H7_PBMC
600,0,ribo_H7_PBMC
601,0,ribo_H7_PBMC
602,0,ribo_H7_PBMC
603,0,ribo_H7_PBMC
604,0,ribo_H7_PBMC
605,0,ribo_H7_PBMC
606,0,ribo_H7_PBMC
607,0,ribo_H7_PBMC
608,0,ribo_H7_PBMC
609,0,ribo_H7_PBMC
610,0,ribo_H7_PBMC
611,0,ribo_H7_PBMC
612,0,ribo_H7_PBMC
613,0,ribo_H7_PBMC
614,0,ribo_H7_PBMC
615,0,ribo_H7_PBMC
616,0,ribo_H7_PBMC
617,0,ribo_H7_PBMC
618,0,ribo_H7_PBMC
619,0,ribo_H7_PBMC
620,0,ribo_H7_PBMC
621,0,ribo_H7_PBMC
622,0,ribo_H7_PBMC
623,0,ribo_H7_PBMC
624,0,ribo_H7_PBMC
625,0,ribo_H7_PBMC
626,0,ribo_H7_PBMC
627,0,ribo_H7_PBMC
628,0,ribo_H7_PBMC
629,0,ribo_H7_PBMC
630,0,ribo_H7_PBMC
631,0,ribo_H7_PBMC
632,0,ribo_H7_PBMC
633,0,ribo_H7_PBMC
634,0,ribo_H7_PBMC
635,0,ribo_H7_PBMC
636,0,ribo_H7_PBMC
637,0,ribo_H7_PBMC
638,0,ribo_H7_PBMC
639,0,ribo_H7_PBMC
640,0,ribo_H7_PBMC
641,0,ribo_H7_PBMC
642,0,ribo_H7_PBMC
643,0,ribo_H7_PBMC
644,0,ribo_H7_PBMC
645,0,ribo_H7_PBMC
646,0,ribo_H7_PBMC
647,0,ribo_H7_PBMC
648,0,ribo_H7_PBMC
649,0,ribo_H7_PBMC
650,0,ribo_H7_PBMC
651,0,ribo_H7_PBMC
652,0,ribo_H7_PBMC
653,0,ribo_H7_PBMC
654,0,ribo_H7_PBMC
655,0,ribo_H7_PBMC
656,0,ribo_H7_PBMC
657,0,ribo_H7_PBMC
658,0,ribo_H7_PBMC
659,0,ribo_H7_PBMC
660,0,ribo_H7_PBMC
661,0,ribo_H7_PBMC
662,0,ribo_H7_PBMC
663,0,ribo_H7_PBMC
664,0,ribo_H7_PBMC
665,0,ribo_H7_PBMC
666,0,ribo_H7_PBMC
667,0,ribo_H7_PBMC
668,0,ribo_H7_PBMC
669,0,ribo_H7_PBMC
670,0,ribo_H7_PBMC
671,0,ribo_H7_PBMC
672,0,ribo_H7_PBMC
673,0,ribo_H7_PBMC
674,0,ribo_H7_PBMC
675,0,ribo_H7_PBMC
676,0,ribo_H7_PBMC
677,0,ribo_H7_PBMC
678,0,ribo_H7_PBMC
679,0,ribo_H7_PBMC
680,0,ribo_H7_PBMC
681,0,ribo_H7_PBMC
682,0,ribo_H7_PBMC
683,0,ribo_H7_PBMC
684,0,ribo_H7_PBMC
685,0,ribo_H7_PBMC
686,0,ribo_H7_PBMC
687,0,ribo_H7_PBMC
688,0,ribo_H7_PBMC
689,0,ribo_H7_PBMC
690,0,ribo_H7_PBMC
691,0,ribo_H7_PBMC
692,0,ribo_H7_PBMC
693,0,ribo_H7_PBMC
694,0,ribo_H7_PBMC
695,0,ribo_H7_PBMC
696,0,ribo_H7_PBMC
697,0,ribo_H7_PBMC
698,0,ribo_H7_PBMC
699,0,ribo_H7_PBMC
700,0,ribo_H7_PBMC
701,0,ribo_H7_PBMC
702,0,ribo_H7_PBMC
703,0,ribo_H7_PBMC
704,0,ribo_H7_PBMC
705,0,ribo_H7_PBMC
706,0,ribo_H7_PBMC
707,0,ribo_H7_PBMC
708,0,ribo_H7_PBMC
709,0,ribo_H7_PBMC
710,0,ribo_H7_PBMC
711,0,ribo_H7_PBMC
712,0,ribo_H7_PBMC
713,0,ribo_H7_PBMC
714,0,ribo_H7_PBMC
715,0,ribo_H7_PBMC
716,0,ribo_H7_PBMC
717,0,ribo_H7_PBMC
718,0,ribo_H7_PBMC
719,0,ribo_H7_PBMC
720,0,ribo_H7_PBMC
721,0,ribo_H7_PBMC
722,0,ribo_H7_PBMC
723,0,ribo_H7_PBMC
724,0,ribo_H7_PBMC
725,0,ribo_H7_PBMC
726,0,ribo_H7_PBMC
727,0,ribo_H7_PBMC
728,0,ribo_H7_PBMC
729,0,ribo_H7_PBMC
730,0,ribo_H7_PBMC
731,0,ribo_H7_PBMC
732,0,ribo_H7_PBMC
733,0,ribo_H7_PBMC
734,0,ribo_H7_PBMC
735,0,ribo_H7_PBMC
736,0,ribo_H7_PBMC
737,0,ribo_H7_PBMC
738,0,ribo_H7_PBMC
739,0,ribo_H7_PBMC
740,0,ribo_H7_PBMC
741,0,ribo_H7_PBMC
742,0,ribo_H7_PBMC
743,0,ribo_H7_PBMC
744,0,ribo_H7_PBMC
745,0,ribo_H7_PBMC
746,0,ribo_H7_PBMC
747,0,ribo_H7_PBMC
748,0,ribo_H7_PBMC
749,0,ribo_H7_PBMC
750,0,ribo_H7_PBMC
751,0,ribo_H7_PBMC
752,0,ribo_H7_PBMC
753,0,ribo_H7_PBMC
754,0,ribo_H7_PBMC
755,0,ribo_H7_PBMC
756,0,ribo_H7_PBMC
757,0,ribo_H7_PBMC
758,0,ribo_H7_PBMC
759,0,ribo_H7_PBMC
760,0,ribo_H7_PBMC
761,0,ribo_H7_PBMC
762,0,ribo_H7_PBMC
763,0,ribo_H7_PBMC
764,0,ribo_H7_PBMC
765,0,ribo_H7_PBMC
766,0,ribo_H7_PBMC
767,0,ribo_H7_PBMC
768,0,ribo_H7_PBMC
769,0,ribo_H7_PBMC
770,0,ribo_H7_PBMC
771,0,ribo_H7_PBMC
772,0,ribo_H7_PBMC
773,0,ribo_H7_PBMC
774,0,ribo_H7_PBMC
775,0,ribo_H7_PBMC
776,0,ribo_H7_PBMC
777,0,ribo_H7_PBMC
778,0,ribo_H7_PBMC
779,0,ribo_H7_PBMC
780,0,ribo_H7_PBMC
781,0,ribo_H7_PBMC
782,0,ribo_H7_PBMC
783,0,ribo_H7_PBMC
784,0,ribo_H7_PBMC
785,0,ribo_H7_PBMC
786,0,ribo_H7_PBMC
787,0,ribo_H7_PBMC
788,0,ribo_H7_PBMC
789,0,ribo_H7_PBMC
790,0,ribo_H7_PBMC
791,0,ribo_H7_PBMC
792,0,ribo_H7_PBMC
793,0,ribo_H7_PBMC
794,0,ribo_H7_PBMC
795,0,ribo_H7_PBMC
796,0,ribo_H7_PBMC
797,0,ribo_H7_PBMC
798,0,ribo_H7_PBMC
799,0,ribo_H7_PBMC
800,0,ribo_H7_PBMC
801,0,ribo_H7_PBMC
802,0,ribo_H7_PBMC
803,0,ribo_H7_PBMC
804,0,ribo_H7_PBMC
805,0,ribo_H7_PBMC
806,0,ribo_H7_PBMC
807,0,ribo_H7_PBMC
808,0,ribo_H7_PBMC
809,0,ribo_H7_PBMC
810,0,ribo_H7_PBMC
811,0,ribo_H7_PBMC
812,0,ribo_H7_PBMC
813,0,ribo_H7_PBMC
814,0,ribo_H7_PBMC
815,0,ribo_H7_PBMC
816,0,ribo_H7_PBMC
817,0,ribo_H7_PBMC
818,0,ribo_H7_PBMC
819,0,ribo_H7_PBMC
820,0,ribo_H7_PBMC
821,0,ribo_H7_PBMC
822,0,ribo_H7_PBMC
823,0,ribo_H7_PBMC
824,0,ribo_H7_PBMC
825,0,ribo_H7_PBMC
826,0,ribo_H7_PBMC
827,0,ribo_H7_PBMC
828,0,ribo_H7_PBMC
829,0,ribo_H7_PBMC
830,0,ribo_H7_PBMC
831,0,ribo_H7_PBMC
832,0,ribo_H7_PBMC
833,0,ribo_H7_PBMC
834,0,ribo_H7_PBMC
835,0,ribo_H7_PBMC
836,0,ribo_H7_PBMC
837,0,ribo_H7_PBMC
838,0,ribo_H7_PBMC
839,0,ribo_H7_PBMC
840,0,ribo_H7_PBMC
841,0,ribo_H7_PBMC
842,0,ribo_H7_PBMC
843,0,ribo_H7_PBMC
844,0,ribo_H7_PBMC
845,0,ribo_H7_PBMC
846,0,ribo_H7_PBMC
847,0,ribo_H7_PBMC
848,0,ribo_H7_PBMC
849,0,ribo_H7_PBMC
850,0,ribo_H7_PBMC
851,0,ribo_H7_PBMC
852,0,ribo_H7_PBMC
853,0,ribo_H7_PBMC
854,0,ribo_H7_PBMC
855,0,ribo_H7_PBMC
856,0,ribo_H7_PBMC
857,0,ribo_H7_PBMC
858,0,ribo_H7_PBMC
859,0,ribo_H7_PBMC
860,0,ribo_H7_PBMC
861,0,ribo_H7_PBMC
862,0,ribo_H7_PBMC
863,0,ribo_H7_PBMC
864,0,ribo_H7_PBMC
865,0,ribo_H7_PBMC
866,0,ribo_H7_PBMC
867,0,ribo_H7_PBMC
868,0,ribo_H7_PBMC
869,0,ribo_H7_PBMC
870,0,ribo_H7_PBMC
871,0,ribo_H7_PBMC
872,0,ribo_H7_PBMC
873,0,ribo_H7_PBMC
874,0,ribo_H7_PBMC
875,0,ribo_H7_PBMC
876,0,ribo_H7_PBMC
877,0,ribo_H7_PBMC
878,0,ribo_H7_PBMC
879,0,ribo_H7_PBMC
880,0,ribo_H7_PBMC
881,0,ribo_H7_PBMC
882,0,ribo_H7_PBMC
883,0,ribo_H7_PBMC
884,0,ribo_H7_PBMC
885,0,ribo_H7_PBMC
886,0,ribo_H7_PBMC
887,0,ribo_H7_PBMC
888,0,ribo_H7_PBMC
889,0,ribo_H7_PBMC
890,0,ribo_H7_PBMC
891,0,ribo_H7_PBMC
892,0,ribo_H7_PBMC
893,0,ribo_H7_PBMC
894,0,ribo_H7_PBMC
895,0,ribo_H7_PBMC
896,0,ribo_H7_PBMC
897,0,ribo_H7_PBMC
898,0,ribo_H7_PBMC
899,0,ribo_H7_PBMC
900,0,ribo_H7_PBMC
901,0,ribo_H7_PBMC
902,1,ribo_H7_PBMC
903,0,ribo_H7_PBMC
904,0,ribo_H7_PBMC
905,0,ribo_H7_PBMC
906,0,ribo_H7_PBMC
907,0,ribo_H7_PBMC
908,0,ribo_H7_PBMC
909,0,ribo_H7_PBMC
910,0,ribo_H7_PBMC
911,0,ribo_H7_PBMC
912,0,ribo_H7_PBMC
913,0,ribo_H7_PBMC
914,0,ribo_H7_PBMC
915,0,ribo_H7_PBMC
916,0,ribo_H7_PBMC
917,0,ribo_H7_PBMC
918,0,ribo_H7_PBMC
919,0,ribo_H7_PBMC
920,0,ribo_H7_PBMC
921,0,ribo_H7_PBMC
922,0,ribo_H7_PBMC
923,0,ribo_H7_PBMC
924,0,ribo_H7_PBMC
925,0,ribo_H7_PBMC
926,0,ribo_H7_PBMC
927,0,ribo_H7_PBMC
928,0,ribo_H7_PBMC
929,0,ribo_H7_PBMC
930,0,ribo_H7_PBMC
931,0,ribo_H7_PBMC
932,0,ribo_H7_PBMC
933,0,ribo_H7_PBMC
934,0,ribo_H7_PBMC
935,0,ribo_H7_PBMC
936,0,ribo_H7_PBMC
937,0,ribo_H7_PBMC
938,0,ribo_H7_PBMC
939,0,ribo_H7_PBMC
940,0,ribo_H7_PBMC
941,0,ribo_H7_PBMC
942,0,ribo_H7_PBMC
943,0,ribo_H7_PBMC
944,0,ribo_H7_PBMC
945,0,ribo_H7_PBMC
946,0,ribo_H7_PBMC
947,0,ribo_H7_PBMC
948,0,ribo_H7_PBMC
949,0,ribo_H7_PBMC
950,0,ribo_H7_PBMC
951,0,ribo_H7_PBMC
952,0,ribo_H7_PBMC
953,0,ribo_H7_PBMC
954,0,ribo_H7_PBMC
955,0,ribo_H7_PBMC
956,0,ribo_H7_PBMC
957,0,ribo_H7_PBMC
958,0,ribo_H7_PBMC
959,0,ribo_H7_PBMC
960,0,ribo_H7_PBMC
961,0,ribo_H7_PBMC
962,0,ribo_H7_PBMC
963,0,ribo_H7_PBMC
964,0,ribo_H7_PBMC
965,0,ribo_H7_PBMC
966,0,ribo_H7_PBMC
967,0,ribo_H7_PBMC
968,0,ribo_H7_PBMC
969,0,ribo_H7_PBMC
970,0,ribo_H7_PBMC
971,0,ribo_H7_PBMC
972,0,ribo_H7_PBMC
973,0,ribo_H7_PBMC
974,0,ribo_H7_PBMC
975,0,ribo_H7_PBMC
976,0,ribo_H7_PBMC
977,0,ribo_H7_PBMC
978,0,ribo_H7_PBMC
979,0,ribo_H7_PBMC
980,0,ribo_H7_PBMC
981,0,ribo_H7_PBMC
982,0,ribo_H7_PBMC
983,0,ribo_H7_PBMC
984,0,ribo_H7_PBMC
985,0,ribo_H7_PBMC
986,0,ribo_H7_PBMC
987,0,ribo_H7_PBMC
988,0,ribo_H7_PBMC
989,0,ribo_H7_PBMC
990,0,ribo_H7_PBMC
991,0,ribo_H7_PBMC
992,0,ribo_H7_PBMC
993,0,ribo_H7_PBMC
994,0,ribo_H7_PBMC
995,0,ribo_H7_PBMC
996,0,ribo_H7_PBMC
997,0,ribo_H7_PBMC
998,0,ribo_H7_PBMC
999,0,ribo_H7_PBMC
1000,0,ribo_H7_PBMC
1001,0,ribo_H7_PBMC
1002,0,ribo_H7_PBMC
1003,0,ribo_H7_PBMC
1004,0,ribo_H7_PBMC
1005,0,ribo_H7_PBMC
1006,0,ribo_H7_PBMC
1007,0,ribo_H7_PBMC
1008,0,ribo_H7_PBMC
1009,0,ribo_H7_PBMC
1010,0,ribo_H7_PBMC
1011,0,ribo_H7_PBMC
1012,0,ribo_H7_PBMC
1013,0,ribo_H7_PBMC
1014,0,ribo_H7_PBMC
1015,0,ribo_H7_PBMC
1016,0,ribo_H7_PBMC
1017,0,ribo_H7_PBMC
1018,0,ribo_H7_PBMC
1019,0,ribo_H7_PBMC
1020,0,ribo_H7_PBMC
1021,0,ribo_H7_PBMC
1022,0,ribo_H7_PBMC
1023,0,ribo_H7_PBMC
1024,0,ribo_H7_PBMC
1025,0,ribo_H7_PBMC
1026,0,ribo_H7_PBMC
1027,0,ribo_H7_PBMC
1028,0,ribo_H7_PBMC
1029,0,ribo_H7_PBMC
1030,0,ribo_H7_PBMC
1031,0,ribo_H7_PBMC
1032,0,ribo_H7_PBMC
1033,0,ribo_H7_PBMC
1034,0,ribo_H7_PBMC
1035,0,ribo_H7_PBMC
1036,0,ribo_H7_PBMC
1037,0,ribo_H7_PBMC
1038,0,ribo_H7_PBMC
1039,0,ribo_H7_PBMC
1040,0,ribo_H7_PBMC
1041,0,ribo_H7_PBMC
1042,0,ribo_H7_PBMC
1043,0,ribo_H7_PBMC
1044,0,ribo_H7_PBMC
1045,0,ribo_H7_PBMC
1046,0,ribo_H7_PBMC
1047,0,ribo_H7_PBMC
1048,0,ribo_H7_PBMC
1049,0,ribo_H7_PBMC
1050,0,ribo_H7_PBMC
1051,0,ribo_H7_PBMC
1052,0,ribo_H7_PBMC
1053,0,ribo_H7_PBMC
1054,0,ribo_H7_PBMC
1055,0,ribo_H7_PBMC
1056,0,ribo_H7_PBMC
1057,0,ribo_H7_PBMC
1058,0,ribo_H7_PBMC
1059,0,ribo_H7_PBMC
1060,0,ribo_H7_PBMC
1061,0,ribo_H7_PBMC
1062,0,ribo_H7_PBMC
1063,0,ribo_H7_PBMC
1064,0,ribo_H7_PBMC
1065,0,ribo_H7_PBMC
1066,0,ribo_H7_PBMC
1067,0,ribo_H7_PBMC
1068,0,ribo_H7_PBMC
1069,0,ribo_H7_PBMC
1070,0,ribo_H7_PBMC
1071,0,ribo_H7_PBMC
1072,0,ribo_H7_PBMC
1073,0,ribo_H7_PBMC
1074,0,ribo_H7_PBMC
1075,0,ribo_H7_PBMC
1076,0,ribo_H7_PBMC
1077,0,ribo_H7_PBMC
1078,0,ribo_H7_PBMC
1079,0,ribo_H7_PBMC
1080,0,ribo_H7_PBMC
1081,0,ribo_H7_PBMC
1082,0,ribo_H7_PBMC
1083,0,ribo_H7_PBMC
1084,0,ribo_H7_PBMC
1085,0,ribo_H7_PBMC
1086,0,ribo_H7_PBMC
1087,0,ribo_H7_PBMC
1088,0,ribo_H7_PBMC
1089,0,ribo_H7_PBMC
1090,0,ribo_H7_PBMC
1091,0,ribo_H7_PBMC
1092,0,ribo_H7_PBMC
1093,0,ribo_H7_PBMC
1094,0,ribo_H7_PBMC
1095,0,ribo_H7_PBMC
1096,0,ribo_H7_PBMC
1097,0,ribo_H7_PBMC
1098,0,ribo_H7_PBMC
1099,0,ribo_H7_PBMC
1100,0,ribo_H7_PBMC
1101,0,ribo_H7_PBMC
1102,0,ribo_H7_PBMC
1103,0,ribo_H7_PBMC
1104,0,ribo_H7_PBMC
1105,0,ribo_H7_PBMC
1106,0,ribo_H7_PBMC
1107,0,ribo_H7_PBMC
1108,0,ribo_H7_PBMC
1109,0,ribo_H7_PBMC
1110,0,ribo_H7_PBMC
1111,0,ribo_H7_PBMC
1112,0,ribo_H7_PBMC
1113,0,ribo_H7_PBMC
1114,0,ribo_H7_PBMC
1115,0,ribo_H7_PBMC
1116,0,ribo_H7_PBMC
1117,0,ribo_H7_PBMC
1118,0,ribo_H7_PBMC
1119,0,ribo_H7_PBMC
1120,0,ribo_H7_PBMC
1121,0,ribo_H7_PBMC
1122,0,ribo_H7_PBMC
1123,0,ribo_H7_PBMC
1124,0,ribo_H7_PBMC
1125,1,ribo_H7_PBMC
1126,0,ribo_H7_PBMC
1127,0,ribo_H7_PBMC
1128,0,ribo_H7_PBMC
1129,0,ribo_H7_PBMC
1130,0,ribo_H7_PBMC
1131,0,ribo_H7_PBMC
1132,0,ribo_H7_PBMC
1133,0,ribo_H7_PBMC
1134,0,ribo_H7_PBMC
1135,0,ribo_H7_PBMC
1136,0,ribo_H7_PBMC
1137,0,ribo_H7_PBMC
1138,0,ribo_H7_PBMC
1139,0,ribo_H7_PBMC
1140,0,ribo_H7_PBMC
1141,0,ribo_H7_PBMC
1142,0,ribo_H7_PBMC
1143,0,ribo_H7_PBMC
1144,0,ribo_H7_PBMC
1145,0,ribo_H7_PBMC
1146,0,ribo_H7_PBMC
1147,0,ribo_H7_PBMC
1148,0,ribo_H7_PBMC
1149,0,ribo_H7_PBMC
1150,0,ribo_H7_PBMC
1151,0,ribo_H7_PBMC
1152,0,ribo_H7_PBMC
1153,0,ribo_H7_PBMC
1154,1,ribo_H7_PBMC
1155,0,ribo_H7_PBMC
1156,0,ribo_H7_PBMC
1157,0,ribo_H7_PBMC
1158,0,ribo_H7_PBMC
1159,0,ribo_H7_PBMC
1160,0,ribo_H7_PBMC
1161,0,ribo_H7_PBMC
1162,0,ribo_H7_PBMC
1163,0,ribo_H7_PBMC
1164,0,ribo_H7_PBMC
1165,0,ribo_H7_PBMC
1166,0,ribo_H7_PBMC
1167,0,ribo_H7_PBMC
1168,0,ribo_H7_PBMC
1169,0,ribo_H7_PBMC
1170,0,ribo_H7_PBMC
1171,0,ribo_H7_PBMC
1172,0,ribo_H7_PBMC
1173,0,ribo_H7_PBMC
1174,0,ribo_H7_PBMC
1175,0,ribo_H7_PBMC
1176,0,ribo_H7_PBMC
1177,0,ribo_H7_PBMC
1178,0,ribo_H7_PBMC
1179,0,ribo_H7_PBMC
1180,0,ribo_H7_PBMC
1181,0,ribo_H7_PBMC
1182,0,ribo_H7_PBMC
1183,0,ribo_H7_PBMC
1184,0,ribo_H7_PBMC
1185,0,ribo_H7_PBMC
1186,0,ribo_H7_PBMC
1187,0,ribo_H7_PBMC
1188,0,ribo_H7_PBMC
1189,0,ribo_H7_PBMC
1190,0,ribo_H7_PBMC
1191,0,ribo_H7_PBMC
1192,0,ribo_H7_PBMC
1193,0,ribo_H7_PBMC
1194,0,ribo_H7_PBMC
1195,0,ribo_H7_PBMC
1196,0,ribo_H7_PBMC
1197,0,ribo_H7_PBMC
1198,0,ribo_H7_PBMC
1199,0,ribo_H7_PBMC
1200,0,ribo_H7_PBMC
1201,0,ribo_H7_PBMC
1202,0,ribo_H7_PBMC
1203,0,ribo_H7_PBMC
1204,0,ribo_H7_PBMC
1205,0,ribo_H7_PBMC
1206,0,ribo_H7_PBMC
1207,0,ribo_H7_PBMC
1208,0,ribo_H7_PBMC
1209,0,ribo_H7_PBMC
1210,0,ribo_H7_PBMC
1211,0,ribo_H7_PBMC
1212,0,ribo_H7_PBMC
1213,0,ribo_H7_PBMC
1214,0,ribo_H7_PBMC
1215,0,ribo_H7_PBMC
1216,0,ribo_H7_PBMC
1217,0,ribo_H7_PBMC
1218,0,ribo_H7_PBMC
1219,0,ribo_H7_PBMC
1220,0,ribo_H7_PBMC
1221,0,ribo_H7_PBMC
1222,0,ribo_H7_PBMC
1223,0,ribo_H7_PBMC
1224,0,ribo_H7_PBMC
1225,0,ribo_H7_PBMC
1226,0,ribo_H7_PBMC
1227,0,ribo_H7_PBMC
1228,0,ribo_H7_PBMC
1229,0,ribo_H7_PBMC
1230,0,ribo_H7_PBMC
1231,0,ribo_H7_PBMC
1232,0,ribo_H7_PBMC
1233,0,ribo_H7_PBMC
1234,0,ribo_H7_PBMC
1235,0,ribo_H7_PBMC
1236,0,ribo_H7_PBMC
1237,0,ribo_H7_PBMC
1238,0,ribo_H7_PBMC
1239,0,ribo_H7_PBMC
1240,0,ribo_H7_PBMC
1241,0,ribo_H7_PBMC
1242,0,ribo_H7_PBMC
1243,0,ribo_H7_PBMC
1244,0,ribo_H7_PBMC
1245,0,ribo_H7_PBMC
1246,0,ribo_H7_PBMC
1247,0,ribo_H7_PBMC
1248,0,ribo_H7_PBMC
1249,0,ribo_H7_PBMC
1250,0,ribo_H7_PBMC
1251,0,ribo_H7_PBMC
1252,0,ribo_H7_PBMC
1253,0,ribo_H7_PBMC
1254,0,ribo_H7_PBMC
1255,0,ribo_H7_PBMC
1256,0,ribo_H7_PBMC
1257,0,ribo_H7_PBMC
1258,0,ribo_H7_PBMC
1259,0,ribo_H7_PBMC
1260,0,ribo_H7_PBMC
1261,0,ribo_H7_PBMC
1262,0,ribo_H7_PBMC
1263,0,ribo_H7_PBMC
1264,0,ribo_H7_PBMC
1265,0,ribo_H7_PBMC
1266,0,ribo_H7_PBMC
1267,0,ribo_H7_PBMC
1268,0,ribo_H7_PBMC
1269,0,ribo_H7_PBMC
1270,0,ribo_H7_PBMC
1271,0,ribo_H7_PBMC
1272,0,ribo_H7_PBMC
1273,0,ribo_H7_PBMC
1274,0,ribo_H7_PBMC
1275,0,ribo_H7_PBMC
1276,0,ribo_H7_PBMC
1277,0,ribo_H7_PBMC
1278,0,ribo_H7_PBMC
1279,0,ribo_H7_PBMC
1280,0,ribo_H7_PBMC
1281,0,ribo_H7_PBMC
1282,0,ribo_H7_PBMC
1283,0,ribo_H7_PBMC
1284,0,ribo_H7_PBMC
1285,0,ribo_H7_PBMC
1286,0,ribo_H7_PBMC
1287,0,ribo_H7_PBMC
1288,0,ribo_H7_PBMC
1289,0,ribo_H7_PBMC
1290,0,ribo_H7_PBMC
1291,0,ribo_H7_PBMC
1292,0,ribo_H7_PBMC
1293,0,ribo_H7_PBMC
